id_transacao;id_cliente;id_loja;data_transacao ;quantidade_itens; valor_total
574;574;loja7;sáb 25/05/2019;25;260.87
575;575;loja1;sex 24/05/2019;43;599.42
576;576;loja2;qui 23/05/2019;75;813.15
577;577;loja3;qua 22/05/2019;6;92.32
578;578;loja4;ter 21/05/2019;9;5.28
579;579;loja5;seg 20/05/2019;15;144.27
580;580;loja6;dom 19/05/2019;86;1383.78
581;581;loja7;sáb 18/05/2019;15;95.62
582;582;loja1;sex 17/05/2019;36;228.48
583;583;loja2;qui 16/05/2019;117;2036.25
584;584;loja3;qua 15/05/2019;118;253.05
585;585;loja4;ter 14/05/2019;57;1646.56
586;586;loja5;seg 13/05/2019;24;253.33
587;587;loja6;dom 12/05/2019;27;472.86
588;588;loja7;sáb 11/05/2019;31;211.75
589;589;loja1;sex 10/05/2019;36;566.11
590;590;loja2;qui 09/05/2019;64;660.51
591;591;loja3;qua 08/05/2019;119;1643.95
592;592;loja4;ter 07/05/2019;15;15.31
593;593;loja5;seg 06/05/2019;42;327.46
594;594;loja6;dom 05/05/2019;93;453.33
595;595;loja7;sáb 04/05/2019;61;1047.47
596;596;loja1;sex 03/05/2019;31;1.85
597;597;loja2;qui 02/05/2019;65;247.54
598;598;loja3;qua 01/05/2019;34;390.68
599;599;loja4;ter 30/04/2019;55;266.11
600;600;loja5;seg 29/04/2019;44;188.92
601;601;loja6;dom 28/04/2019;61;280.98
602;602;loja7;sáb 27/04/2019;87;634.03
603;603;loja1;sex 26/04/2019;40;545.96
604;604;loja2;qui 25/04/2019;21;5.83
605;605;loja3;qua 24/04/2019;51;174.71
606;606;loja4;ter 23/04/2019;107;375.96
607;607;loja5;seg 22/04/2019;55;50.68
608;608;loja6;dom 21/04/2019;33;285.16
609;609;loja7;sáb 20/04/2019;38;406.16
610;610;loja1;sex 19/04/2019;42;192.47
611;611;loja2;qui 18/04/2019;37;139.34
612;612;loja3;qua 17/04/2019;67;1253.86
613;613;loja4;ter 16/04/2019;97;243.65
614;614;loja5;seg 15/04/2019;74;79.09
615;615;loja6;dom 14/04/2019;48;577.77
616;616;loja7;sáb 13/04/2019;70;205.59
617;617;loja1;sex 12/04/2019;15;7.50
618;618;loja2;qui 11/04/2019;22;6.35
619;619;loja3;qua 10/04/2019;16;319.47
620;620;loja4;ter 09/04/2019;118;676.46
621;621;loja5;seg 08/04/2019;90;723.75
622;622;loja6;dom 07/04/2019;98;135.58
623;623;loja7;sáb 06/04/2019;94;92.48
624;624;loja1;sex 05/04/2019;59;381.08
625;625;loja2;qui 04/04/2019;117;1993.17
626;626;loja3;qua 03/04/2019;14;32.94
627;627;loja4;ter 02/04/2019;32;198.12
628;628;loja5;seg 01/04/2019;105;586.30
629;629;loja6;dom 31/03/2019;5;24.45
630;630;loja7;sáb 30/03/2019;56;91.03
631;631;loja1;sex 29/03/2019;51;562.48
632;632;loja2;qui 28/03/2019;71;389.09
633;633;loja3;qua 27/03/2019;8;192.70
634;634;loja4;ter 26/03/2019;58;480.07
635;635;loja5;seg 25/03/2019;5;0.54
636;636;loja6;dom 24/03/2019;85;803.37
637;637;loja7;sáb 23/03/2019;77;1032.12
638;638;loja1;sex 22/03/2019;98;13.14
639;639;loja2;qui 21/03/2019;3;59.13
640;640;loja3;qua 20/03/2019;29;317.60
641;641;loja4;ter 19/03/2019;6;5.45
642;642;loja5;seg 18/03/2019;120;5.68
643;643;loja6;dom 17/03/2019;88;1299.15
644;644;loja7;sáb 16/03/2019;83;183.27
645;645;loja1;sex 15/03/2019;57;117.73
646;646;loja2;qui 14/03/2019;35;53.53
647;647;loja3;qua 13/03/2019;75;1892.81
648;648;loja4;ter 12/03/2019;53;640.10
649;649;loja5;seg 11/03/2019;17;256.19
650;650;loja6;dom 10/03/2019;51;716.09
651;651;loja7;sáb 09/03/2019;77;1092.65
652;652;loja1;sex 08/03/2019;31;116.26
653;653;loja2;qui 07/03/2019;50;368.80
654;654;loja3;qua 06/03/2019;88;604.69
655;655;loja4;ter 05/03/2019;6;24.56
656;656;loja5;seg 04/03/2019;117;12.58
657;657;loja6;dom 03/03/2019;31;388.07
658;658;loja7;sáb 02/03/2019;23;59.35
659;659;loja1;sex 01/03/2019;114;275.86
660;660;loja2;qui 28/02/2019;119;100.04
661;661;loja3;qua 27/02/2019;16;359.58
662;662;loja4;ter 26/02/2019;78;339.23
663;663;loja5;seg 25/02/2019;10;28.93
664;664;loja6;dom 24/02/2019;19;18.31
665;665;loja7;sáb 23/02/2019;97;14.74
666;666;loja1;sex 22/02/2019;92;350.78
667;667;loja2;qui 21/02/2019;66;1307.02
668;668;loja3;qua 20/02/2019;68;113.53
669;669;loja4;ter 19/02/2019;10;45.54
670;670;loja5;seg 18/02/2019;89;251.14
671;671;loja6;dom 17/02/2019;14;228.20
672;672;loja7;sáb 16/02/2019;25;255.90
673;673;loja1;sex 15/02/2019;109;366.10
674;674;loja2;qui 14/02/2019;34;131.17
675;675;loja3;qua 13/02/2019;60;1275.03
676;676;loja4;ter 12/02/2019;108;517.17
677;677;loja5;seg 11/02/2019;45;567.74
678;678;loja6;dom 10/02/2019;55;256.40
679;679;loja7;sáb 09/02/2019;4;84.27
680;680;loja1;sex 08/02/2019;15;132.52
681;681;loja2;qui 07/02/2019;64;519.49
682;682;loja3;qua 06/02/2019;59;192.01
683;683;loja4;ter 05/02/2019;108;347.88
684;684;loja5;seg 04/02/2019;39;389.75
685;685;loja6;dom 03/02/2019;115;3007.45
686;686;loja7;sáb 02/02/2019;41;169.08
687;687;loja1;sex 01/02/2019;16;13.88
688;688;loja2;qui 31/01/2019;92;1369.05
689;689;loja3;qua 30/01/2019;45;18.43
690;690;loja4;ter 29/01/2019;87;1067.82
691;691;loja5;seg 28/01/2019;49;233.59
692;692;loja6;dom 27/01/2019;54;104.25
693;693;loja7;sáb 26/01/2019;36;726.09
694;694;loja1;sex 25/01/2019;43;67.02
695;695;loja2;qui 24/01/2019;10;18.80
696;696;loja3;qua 23/01/2019;4;3.72
697;697;loja4;ter 22/01/2019;9;17.65
698;698;loja5;seg 21/01/2019;87;649.55
699;699;loja6;dom 20/01/2019;94;244.49
700;700;loja7;sáb 19/01/2019;3;20.31
701;701;loja1;sex 18/01/2019;13;332.26
702;702;loja2;qui 17/01/2019;86;1036.18
703;703;loja3;qua 16/01/2019;111;2482.04
704;704;loja4;ter 15/01/2019;106;1153.92
705;705;loja5;seg 14/01/2019;13;28.13
706;706;loja6;dom 13/01/2019;120;139.68
707;707;loja7;sáb 12/01/2019;118;568.86
708;708;loja1;sex 11/01/2019;82;9.56
709;709;loja2;qui 10/01/2019;30;27.22
710;710;loja3;qua 09/01/2019;56;7.42
711;711;loja4;ter 08/01/2019;114;1961.33
712;712;loja5;seg 07/01/2019;15;17.00
713;713;loja6;dom 06/01/2019;113;417.43
714;714;loja7;sáb 05/01/2019;14;68.79
715;715;loja1;sex 04/01/2019;92;2110.72
716;716;loja2;qui 03/01/2019;90;1831.04
717;717;loja3;qua 02/01/2019;62;22.47
718;718;loja4;ter 01/01/2019;46;1341.33
719;719;loja5;seg 31/12/2018;33;166.22
720;720;loja6;dom 30/12/2018;5;1.72
721;721;loja7;sáb 29/12/2018;102;1092.28
722;722;loja1;sex 28/12/2018;13;6.57
723;723;loja2;qui 27/12/2018;14;253.69
724;724;loja3;qua 26/12/2018;66;976.57
725;725;loja4;ter 25/12/2018;37;619.31
726;726;loja5;seg 24/12/2018;27;0.04
727;727;loja6;dom 23/12/2018;68;637.96
728;728;loja7;sáb 22/12/2018;95;2192.77
729;729;loja1;sex 21/12/2018;89;130.80
730;730;loja2;qui 20/12/2018;85;1364.40
731;731;loja3;qua 19/12/2018;51;343.73
732;732;loja4;ter 18/12/2018;25;7.71
733;733;loja5;seg 17/12/2018;77;17.09
734;734;loja6;dom 16/12/2018;38;32.91
735;735;loja7;sáb 15/12/2018;80;526.09
736;736;loja1;sex 14/12/2018;5;11.87
737;737;loja2;qui 13/12/2018;22;203.28
738;738;loja3;qua 12/12/2018;51;82.96
739;739;loja4;ter 11/12/2018;40;204.94
740;740;loja5;seg 10/12/2018;62;195.97
741;741;loja6;dom 09/12/2018;109;824.32
742;742;loja7;sáb 08/12/2018;74;579.64
743;743;loja1;sex 07/12/2018;30;396.14
744;744;loja2;qui 06/12/2018;100;257.09
745;745;loja3;qua 05/12/2018;79;735.40
746;746;loja4;ter 04/12/2018;21;187.88
747;747;loja5;seg 03/12/2018;40;17.09
748;748;loja6;dom 02/12/2018;59;458.54
749;749;loja7;sáb 01/12/2018;68;187.14
750;750;loja1;sex 30/11/2018;12;96.38
751;751;loja2;qui 29/11/2018;58;425.54
752;752;loja3;qua 28/11/2018;33;489.24
753;753;loja4;ter 27/11/2018;73;288.42
754;754;loja5;seg 26/11/2018;117;989.48
755;755;loja6;dom 25/11/2018;23;155.63
756;756;loja7;sáb 24/11/2018;41;425.56
757;757;loja1;sex 23/11/2018;67;736.07
758;758;loja2;qui 22/11/2018;83;40.16
759;759;loja3;qua 21/11/2018;54;155.54
760;760;loja4;ter 20/11/2018;7;0.43
761;761;loja5;seg 19/11/2018;80;1679.86
762;762;loja6;dom 18/11/2018;84;125.27
763;763;loja7;sáb 17/11/2018;91;617.84
764;764;loja1;sex 16/11/2018;112;973.73
765;765;loja2;qui 15/11/2018;13;22.75
766;766;loja3;qua 14/11/2018;50;956.73
767;767;loja4;ter 13/11/2018;29;98.70
768;768;loja5;seg 12/11/2018;103;50.97
769;769;loja6;dom 11/11/2018;80;482.34
770;770;loja7;sáb 10/11/2018;40;161.15
771;771;loja1;sex 09/11/2018;36;677.04
772;772;loja2;qui 08/11/2018;40;357.59
773;773;loja3;qua 07/11/2018;106;372.39
774;774;loja4;ter 06/11/2018;64;872.22
775;775;loja5;seg 05/11/2018;117;634.64
776;776;loja6;dom 04/11/2018;36;529.68
777;777;loja7;sáb 03/11/2018;79;181.04
778;778;loja1;sex 02/11/2018;98;611.61
779;779;loja2;qui 01/11/2018;65;1341.65
780;780;loja3;qua 31/10/2018;43;781.39
781;781;loja4;ter 30/10/2018;116;55.70
782;782;loja5;seg 29/10/2018;101;148.92
783;783;loja6;dom 28/10/2018;91;1104.40
784;784;loja7;sáb 27/10/2018;86;743.46
785;785;loja1;sex 26/10/2018;83;1653.21
786;786;loja2;qui 25/10/2018;16;334.63
787;787;loja3;qua 24/10/2018;11;82.53
788;788;loja4;ter 23/10/2018;26;359.43
789;789;loja5;seg 22/10/2018;82;311.28
790;790;loja6;dom 21/10/2018;77;62.04
791;791;loja7;sáb 20/10/2018;42;555.00
792;792;loja1;sex 19/10/2018;66;787.16
793;793;loja2;qui 18/10/2018;67;44.70
794;794;loja3;qua 17/10/2018;92;733.98
795;795;loja4;ter 16/10/2018;57;357.76
796;796;loja5;seg 15/10/2018;27;314.46
797;797;loja6;dom 14/10/2018;42;41.88
798;798;loja7;sáb 13/10/2018;44;149.14
799;799;loja1;sex 12/10/2018;61;1257.78
800;800;loja2;qui 11/10/2018;118;1369.05
801;801;loja3;qua 10/10/2018;71;1846.07
802;802;loja4;ter 09/10/2018;106;556.95
803;803;loja5;seg 08/10/2018;81;967.03
804;804;loja6;dom 07/10/2018;69;153.60
805;805;loja7;sáb 06/10/2018;43;193.34
806;806;loja1;sex 05/10/2018;112;387.13
807;807;loja2;qui 04/10/2018;58;414.52
808;808;loja3;qua 03/10/2018;26;312.88
809;809;loja4;ter 02/10/2018;81;358.39
810;810;loja5;seg 01/10/2018;15;183.07
811;811;loja6;dom 30/09/2018;95;156.66
812;812;loja7;sáb 29/09/2018;54;973.26
813;813;loja1;sex 28/09/2018;53;1191.64
814;814;loja2;qui 27/09/2018;70;522.45
815;815;loja3;qua 26/09/2018;72;223.12
816;816;loja4;ter 25/09/2018;13;8.72
817;817;loja5;seg 24/09/2018;85;505.16
818;818;loja6;dom 23/09/2018;110;696.31
819;819;loja7;sáb 22/09/2018;50;250.48
820;820;loja1;sex 21/09/2018;15;10.49
821;821;loja2;qui 20/09/2018;53;466.22
822;822;loja3;qua 19/09/2018;112;175.05
823;823;loja4;ter 18/09/2018;31;318.48
824;824;loja5;seg 17/09/2018;3;22.55
825;825;loja6;dom 16/09/2018;37;163.27
826;826;loja7;sáb 15/09/2018;79;387.37
827;827;loja1;sex 14/09/2018;47;72.19
828;828;loja2;qui 13/09/2018;73;781.26
829;829;loja3;qua 12/09/2018;106;514.27
830;830;loja4;ter 11/09/2018;58;322.86
831;831;loja5;seg 10/09/2018;115;356.10
832;832;loja6;dom 09/09/2018;83;624.00
833;833;loja7;sáb 08/09/2018;8;30.58
834;834;loja1;sex 07/09/2018;80;2180.66
835;835;loja2;qui 06/09/2018;102;1054.60
836;836;loja3;qua 05/09/2018;6;59.30
837;837;loja4;ter 04/09/2018;70;1211.12
838;838;loja5;seg 03/09/2018;48;273.62
839;839;loja6;dom 02/09/2018;100;194.96
840;840;loja7;sáb 01/09/2018;48;94.31
841;841;loja1;sex 31/08/2018;53;74.50
842;842;loja2;qui 30/08/2018;22;152.88
843;843;loja3;qua 29/08/2018;78;1188.58
844;844;loja4;ter 28/08/2018;50;220.15
845;845;loja5;seg 27/08/2018;78;82.63
846;846;loja6;dom 26/08/2018;34;26.38
847;847;loja7;sáb 25/08/2018;40;189.69
848;848;loja1;sex 24/08/2018;117;417.17
849;849;loja2;qui 23/08/2018;50;1076.51
850;850;loja3;qua 22/08/2018;88;134.20
851;851;loja4;ter 21/08/2018;66;1157.73
852;852;loja5;seg 20/08/2018;25;1.81
853;853;loja6;dom 19/08/2018;74;982.16
854;854;loja7;sáb 18/08/2018;90;148.78
855;855;loja1;sex 17/08/2018;23;339.57
856;856;loja2;qui 16/08/2018;37;118.07
857;857;loja3;qua 15/08/2018;114;1763.75
858;858;loja4;ter 14/08/2018;57;355.54
859;859;loja5;seg 13/08/2018;75;934.24
860;860;loja6;dom 12/08/2018;94;66.46
861;861;loja7;sáb 11/08/2018;85;736.92
862;862;loja1;sex 10/08/2018;5;104.92
863;863;loja2;qui 09/08/2018;16;227.00
864;864;loja3;qua 08/08/2018;84;1480.94
865;865;loja4;ter 07/08/2018;6;112.62
866;866;loja5;seg 06/08/2018;119;234.81
867;867;loja6;dom 05/08/2018;5;40.61
868;868;loja7;sáb 04/08/2018;40;322.07
869;869;loja1;sex 03/08/2018;13;91.77
870;870;loja2;qui 02/08/2018;87;704.04
871;871;loja3;qua 01/08/2018;28;644.16
872;872;loja4;ter 31/07/2018;19;45.78
873;873;loja5;seg 30/07/2018;113;154.55
874;874;loja6;dom 29/07/2018;69;1011.20
875;875;loja7;sáb 28/07/2018;116;347.75
876;876;loja1;sex 27/07/2018;8;74.95
877;877;loja2;qui 26/07/2018;95;98.99
878;878;loja3;qua 25/07/2018;85;586.03
879;879;loja4;ter 24/07/2018;92;1571.70
880;880;loja5;seg 23/07/2018;12;3.46
881;881;loja6;dom 22/07/2018;89;53.23
882;882;loja7;sáb 21/07/2018;83;60.97
883;883;loja1;sex 20/07/2018;4;65.51
884;884;loja2;qui 19/07/2018;61;1115.05
885;885;loja3;qua 18/07/2018;73;1108.51
886;886;loja4;ter 17/07/2018;43;185.29
887;887;loja5;seg 16/07/2018;88;907.23
888;888;loja6;dom 15/07/2018;19;191.01
889;889;loja7;sáb 14/07/2018;44;253.01
890;890;loja1;sex 13/07/2018;101;1618.05
891;891;loja2;qui 12/07/2018;86;902.17
892;892;loja3;qua 11/07/2018;117;551.81
893;893;loja4;ter 10/07/2018;105;1645.96
894;894;loja5;seg 09/07/2018;22;235.94
895;895;loja6;dom 08/07/2018;43;59.80
896;896;loja7;sáb 07/07/2018;79;1437.16
897;897;loja1;sex 06/07/2018;22;195.99
898;898;loja2;qui 05/07/2018;9;142.84
899;899;loja3;qua 04/07/2018;59;565.74
900;900;loja4;ter 03/07/2018;29;192.84
901;901;loja5;seg 02/07/2018;30;199.69
902;902;loja6;dom 01/07/2018;83;661.41
903;903;loja7;sáb 30/06/2018;79;151.54
904;904;loja1;sex 29/06/2018;38;437.52
905;905;loja2;qui 28/06/2018;116;102.50
906;906;loja3;qua 27/06/2018;3;51.54
907;907;loja4;ter 26/06/2018;50;292.86
908;908;loja5;seg 25/06/2018;117;348.61
909;909;loja6;dom 24/06/2018;15;12.48
910;910;loja7;sáb 23/06/2018;99;1892.90
911;911;loja1;sex 22/06/2018;120;2232.07
912;912;loja2;qui 21/06/2018;46;656.90
913;913;loja3;qua 20/06/2018;94;857.09
914;914;loja4;ter 19/06/2018;69;690.96
915;915;loja5;seg 18/06/2018;15;116.42
916;916;loja6;dom 17/06/2018;52;322.29
917;917;loja7;sáb 16/06/2018;28;43.39
918;918;loja1;sex 15/06/2018;13;62.50
919;919;loja2;qui 14/06/2018;10;30.65
920;920;loja3;qua 13/06/2018;27;24.77
921;921;loja4;ter 12/06/2018;18;249.04
922;922;loja5;seg 11/06/2018;108;77.69
923;923;loja6;dom 10/06/2018;55;1346.70
924;924;loja7;sáb 09/06/2018;113;53.87
925;925;loja1;sex 08/06/2018;110;116.92
926;926;loja2;qui 07/06/2018;62;860.93
927;927;loja3;qua 06/06/2018;81;70.55
928;928;loja4;ter 05/06/2018;77;36.41
929;929;loja5;seg 04/06/2018;57;80.91
930;930;loja6;dom 03/06/2018;42;75.52
931;931;loja7;sáb 02/06/2018;30;167.81
932;932;loja1;sex 01/06/2018;16;135.64
933;933;loja2;qui 31/05/2018;63;1092.49
934;934;loja3;qua 30/05/2018;14;14.77
935;935;loja4;ter 29/05/2018;112;394.86
936;936;loja5;seg 28/05/2018;110;165.02
937;937;loja6;dom 27/05/2018;68;277.86
938;938;loja7;sáb 26/05/2018;9;42.71
939;939;loja1;sex 25/05/2018;9;13.51
940;940;loja2;qui 24/05/2018;78;207.09
941;941;loja3;qua 23/05/2018;67;213.32
942;942;loja4;ter 22/05/2018;8;63.55
943;943;loja5;seg 21/05/2018;38;209.52
944;944;loja6;dom 20/05/2018;71;1448.62
945;945;loja7;sáb 19/05/2018;74;769.20
946;946;loja1;sex 18/05/2018;10;98.08
947;947;loja2;qui 17/05/2018;114;220.48
948;948;loja3;qua 16/05/2018;117;869.38
949;949;loja4;ter 15/05/2018;23;123.31
950;950;loja5;seg 14/05/2018;68;23.21
951;951;loja6;dom 13/05/2018;18;15.36
952;952;loja7;sáb 12/05/2018;117;84.90
953;953;loja1;sex 11/05/2018;50;110.87
954;954;loja2;qui 10/05/2018;62;1444.75
955;955;loja3;qua 09/05/2018;4;15.37
956;956;loja4;ter 08/05/2018;63;57.83
957;957;loja5;seg 07/05/2018;45;167.58
958;958;loja6;dom 06/05/2018;39;83.37
959;959;loja7;sáb 05/05/2018;107;896.25
960;960;loja1;sex 04/05/2018;37;719.87
961;961;loja2;qui 03/05/2018;48;18.14
962;962;loja3;qua 02/05/2018;73;402.92
963;963;loja4;ter 01/05/2018;111;227.93
964;964;loja5;seg 30/04/2018;74;152.14
965;965;loja6;dom 29/04/2018;10;147.36
966;966;loja7;sáb 28/04/2018;39;728.37
967;967;loja1;sex 27/04/2018;88;314.38
968;968;loja2;qui 26/04/2018;16;66.18
969;969;loja3;qua 25/04/2018;118;130.23
970;970;loja4;ter 24/04/2018;58;812.24
971;971;loja5;seg 23/04/2018;28;530.52
972;972;loja6;dom 22/04/2018;12;9.08
973;973;loja7;sáb 21/04/2018;66;605.45
974;974;loja1;sex 20/04/2018;38;225.24
975;975;loja2;qui 19/04/2018;29;313.20
976;976;loja3;qua 18/04/2018;24;5.26
977;977;loja4;ter 17/04/2018;41;37.68
978;978;loja5;seg 16/04/2018;53;1125.81
979;979;loja6;dom 15/04/2018;67;851.63
980;980;loja7;sáb 14/04/2018;85;897.97
981;981;loja1;sex 13/04/2018;117;809.06
982;982;loja2;qui 12/04/2018;10;41.77
983;983;loja3;qua 11/04/2018;116;1254.00
984;984;loja4;ter 10/04/2018;27;419.11
985;985;loja5;seg 09/04/2018;57;481.17
986;986;loja6;dom 08/04/2018;80;98.44
987;987;loja7;sáb 07/04/2018;26;593.11
988;988;loja1;sex 06/04/2018;76;1616.17
989;989;loja2;qui 05/04/2018;30;164.01
990;990;loja3;qua 04/04/2018;88;1490.78
991;991;loja4;ter 03/04/2018;94;573.80
992;992;loja5;seg 02/04/2018;112;49.90
993;993;loja6;dom 01/04/2018;76;1259.69
994;994;loja7;sáb 31/03/2018;51;119.23
995;995;loja1;sex 30/03/2018;82;1051.57
996;996;loja2;qui 29/03/2018;7;11.12
997;997;loja3;qua 28/03/2018;108;188.21
998;998;loja4;ter 27/03/2018;4;45.55
999;999;loja5;seg 26/03/2018;31;562.57
1000;1000;loja6;dom 25/03/2018;90;51.02
1001;;loja7;sáb 24/03/2018;107;1402.02
1002;;loja1;sex 23/03/2018;34;595.15
1003;;loja2;qui 22/03/2018;83;748.37
1004;;loja3;qua 21/03/2018;13;3.22
1005;;loja4;ter 20/03/2018;71;96.64
1006;;loja5;seg 19/03/2018;64;52.29
1007;;loja6;dom 18/03/2018;81;1228.44
1008;;loja7;sáb 17/03/2018;55;384.42
1009;;loja1;sex 16/03/2018;8;0.25
1010;;loja2;qui 15/03/2018;45;1348.93
1011;;loja3;qua 14/03/2018;50;191.17
1012;;loja4;ter 13/03/2018;111;2664.96
1013;;loja5;seg 12/03/2018;9;201.96
1014;;loja6;dom 11/03/2018;103;280.55
1015;;loja7;sáb 10/03/2018;78;660.52
1016;;loja1;sex 09/03/2018;43;34.72
1017;;loja2;qui 08/03/2018;101;1439.95
1018;;loja3;qua 07/03/2018;25;741.98
1019;;loja4;ter 06/03/2018;52;10.80
1020;;loja5;seg 05/03/2018;8;113.42
1021;;loja6;dom 04/03/2018;92;2199.80
1022;;loja7;sáb 03/03/2018;102;895.95
1023;;loja1;sex 02/03/2018;88;1493.89
1024;;loja2;qui 01/03/2018;51;478.48
1025;;loja3;qua 28/02/2018;15;232.51
1026;;loja4;ter 27/02/2018;81;682.72
1027;;loja5;seg 26/02/2018;29;35.37
1028;;loja6;dom 25/02/2018;71;62.13
1029;;loja7;sáb 24/02/2018;36;352.84
1030;;loja1;sex 23/02/2018;83;516.28
1031;;loja2;qui 22/02/2018;27;46.92
1032;;loja3;qua 21/02/2018;17;195.66
1033;;loja4;ter 20/02/2018;38;26.16
1034;;loja5;seg 19/02/2018;108;14.82
1035;;loja6;dom 18/02/2018;116;128.39
1036;;loja7;sáb 17/02/2018;104;2603.42
1037;;loja1;sex 16/02/2018;76;295.48
1038;;loja2;qui 15/02/2018;109;193.48
1039;;loja3;qua 14/02/2018;27;169.06
1040;;loja4;ter 13/02/2018;112;715.36
1041;;loja5;seg 12/02/2018;84;210.49
1042;;loja6;dom 11/02/2018;60;20.08
1043;;loja7;sáb 10/02/2018;108;1059.04
1044;;loja1;sex 09/02/2018;49;182.31
1045;;loja2;qui 08/02/2018;31;2.48
1046;;loja3;qua 07/02/2018;12;123.06
1047;;loja4;ter 06/02/2018;90;32.27
1048;;loja5;seg 05/02/2018;86;612.48
1049;;loja6;dom 04/02/2018;112;518.73
1050;;loja7;sáb 03/02/2018;96;176.15
1051;;loja1;sex 02/02/2018;28;182.13
1052;;loja2;qui 01/02/2018;4;7.86
1053;;loja3;qua 31/01/2018;90;368.67
1054;;loja4;ter 30/01/2018;105;588.05
1055;;loja5;seg 29/01/2018;98;776.55
1056;;loja6;dom 28/01/2018;97;1740.51
1057;;loja7;sáb 27/01/2018;112;1289.16
1058;;loja1;sex 26/01/2018;95;215.60
1059;;loja2;qui 25/01/2018;70;1686.89
1060;;loja3;qua 24/01/2018;80;57.54
1061;;loja4;ter 23/01/2018;50;267.28
1062;;loja5;seg 22/01/2018;91;1100.22
1063;;loja6;dom 21/01/2018;111;898.87
1064;;loja7;sáb 20/01/2018;100;475.81
1065;;loja1;sex 19/01/2018;89;167.11
1066;;loja2;qui 18/01/2018;43;805.99
1067;;loja3;qua 17/01/2018;110;146.60
1068;;loja4;ter 16/01/2018;114;133.06
1069;;loja5;seg 15/01/2018;26;93.25
1070;;loja6;dom 14/01/2018;21;17.98
1071;;loja7;sáb 13/01/2018;49;2.42
1072;;loja1;sex 12/01/2018;109;1555.02
1073;;loja2;qui 11/01/2018;94;341.43
1074;;loja3;qua 10/01/2018;11;50.29
1075;;loja4;ter 09/01/2018;14;1.01
1076;;loja5;seg 08/01/2018;16;9.99
1077;;loja6;dom 07/01/2018;5;59.33
1078;;loja7;sáb 06/01/2018;117;333.90
1079;;loja1;sex 05/01/2018;60;333.03
1080;;loja2;qui 04/01/2018;76;887.93
1081;;loja3;qua 03/01/2018;74;44.63
1082;;loja4;ter 02/01/2018;60;264.55
1083;;loja5;seg 01/01/2018;87;2413.22
1084;;loja6;dom 31/12/2017;4;34.95
1085;;loja7;sáb 30/12/2017;64;597.28
1086;;loja1;sex 29/12/2017;31;679.94
1087;;loja2;qui 28/12/2017;80;362.54
1088;;loja3;qua 27/12/2017;4;23.81
1089;;loja4;ter 26/12/2017;108;228.47
1090;;loja5;seg 25/12/2017;89;263.46
1091;;loja6;dom 24/12/2017;70;83.56
1092;;loja7;sáb 23/12/2017;27;275.75
1093;;loja1;sex 22/12/2017;84;491.27
1094;;loja2;qui 21/12/2017;51;67.05
1095;;loja3;qua 20/12/2017;37;20.42
1096;;loja4;ter 19/12/2017;75;886.56
1097;;loja5;seg 18/12/2017;110;864.83
1098;;loja6;dom 17/12/2017;16;29.69
1099;;loja7;sáb 16/12/2017;50;65.71
1100;;loja1;sex 15/12/2017;54;42.93
1101;;loja2;qui 14/12/2017;88;20.10
1102;;loja3;qua 13/12/2017;54;569.47
1103;;loja4;ter 12/12/2017;48;191.26
1104;;loja5;seg 11/12/2017;38;416.65
1105;;loja6;dom 10/12/2017;59;667.82
1106;;loja7;sáb 09/12/2017;43;891.23
1107;;loja1;sex 08/12/2017;76;744.36
1108;;loja2;qui 07/12/2017;102;2694.38
1109;;loja3;qua 06/12/2017;67;51.00
1110;;loja4;ter 05/12/2017;51;296.71
1111;;loja5;seg 04/12/2017;85;1754.41
1112;;loja6;dom 03/12/2017;90;189.62
1113;;loja7;sáb 02/12/2017;65;78.08
1114;;loja1;sex 01/12/2017;103;144.95
1115;;loja2;qui 30/11/2017;118;1224.21
1116;;loja3;qua 29/11/2017;26;104.73
1117;;loja4;ter 28/11/2017;48;227.73
1118;;loja5;seg 27/11/2017;47;160.62
1119;;loja6;dom 26/11/2017;88;155.05
1120;;loja7;sáb 25/11/2017;39;457.19
1121;;loja1;sex 24/11/2017;28;34.02
1122;;loja2;qui 23/11/2017;100;1067.19
1123;;loja3;qua 22/11/2017;59;67.07
1124;;loja4;ter 21/11/2017;112;902.99
1125;;loja5;seg 20/11/2017;39;166.52
1126;;loja6;dom 19/11/2017;111;1779.06
1127;;loja7;sáb 18/11/2017;76;57.20
1128;;loja1;sex 17/11/2017;112;1245.14
1129;;loja2;qui 16/11/2017;119;569.44
1130;;loja3;qua 15/11/2017;85;34.74
1131;;loja4;ter 14/11/2017;3;19.20
1132;;loja5;seg 13/11/2017;83;1998.74
1133;;loja6;dom 12/11/2017;97;147.13
1134;;loja7;sáb 11/11/2017;66;75.91
